,Smiles,pIC50
9693,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3C4CCC3CCC4)c2)cccc1,0
9694,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9695,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9696,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9697,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9698,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9699,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9700,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9701,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9702,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9703,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9704,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9705,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9706,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9707,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9708,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9709,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9710,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9711,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9712,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9713,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9714,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9715,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9716,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9717,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9718,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9719,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9720,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9721,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9722,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9723,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9724,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9725,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9726,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9727,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9728,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9729,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9730,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9731,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9732,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9733,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9734,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9735,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9736,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9737,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9738,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9739,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9740,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9741,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9742,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9743,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CC(C)N3CC(F)(F)CC3)c2)cccc1,0
9744,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9745,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9746,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9747,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9748,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9749,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9750,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9751,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9752,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9753,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9754,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9755,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9756,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9757,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9758,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9759,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9760,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9761,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9762,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9763,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9764,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9765,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9766,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9767,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9768,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9769,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9770,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9771,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9772,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9773,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9774,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9775,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9776,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9777,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9778,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9779,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9780,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9781,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9782,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9783,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9784,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9785,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9786,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9787,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9788,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9789,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9790,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9791,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9792,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9793,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CC(F)(F)C3)CCN3CCCCC3)c2)cccc1,0
9794,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9795,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9796,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9797,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9798,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9799,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9800,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9801,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9802,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9803,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9804,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9805,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9806,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9807,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9808,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9809,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9810,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9811,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9812,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9813,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9814,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9815,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9816,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9817,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9818,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9819,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9820,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9821,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9822,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9823,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9824,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9825,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9826,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9827,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9828,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9829,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9830,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9831,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9832,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9833,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9834,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9835,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9836,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9837,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9838,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9839,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9840,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9841,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9842,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9843,FC(F)(F)c1c(-c2n(C3CCCC3)nc(C(=O)N[C@H](CC(=O)NC3CCC3)CCN3CC(F)(F)CCC3)c2)cccc1,0
9844,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCN1C(C)CCCC1C,0
9845,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCN1C(C)CCCC1C,0
9846,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCN1C(C)CCCC1C,0
9847,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCN1C(C)CCCC1C,0
9848,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCN1C(C)CCCC1C,0
9849,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCN1C(C)CCCC1C,0
9850,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCN1C(C)CCCC1C,0
9851,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCN1C(C)CCCC1C,0
9852,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCN1C(C)CCCC1C,0
9853,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCN1C(C)CCCC1C,0
9854,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCN1C(C)CCCC1C,0
9855,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCN1C(C)CCCC1C,0
9856,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCN1C(C)CCCC1C,0
9857,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCN1C(C)CCCC1C,0
9858,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCN1C(C)CCCC1C,0
9859,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCN1C(C)CCCC1C,0
9860,O=C(NC1CCC1)C[C@@H](NC(=O)c1nn(c(-c2c(OC)cccc2OC)c1)C1CCCC1)CCN1C(C)CCCC1C,0
