,ID,Smiles,pIC50
1648,1648,Brc1c(COc2c(Cl)cc(CN[C@](C(=O)O)(CO)C)c(OCc3cc(C#N)cnc3)c2)cccc1-c1c(C)c(COc2c(Cl)cc(CN[C@](C(=O)O)(CO)C)c(OCc3cc(C#N)cnc3)c2)ccc1,10.19382
1649,1649,Brc1c(-c2c(C)c(COc3c(Cl)cc(CNC(C(=O)O)(C)C)c(OCc4cc(C#N)cnc4)c3)ccc2)cccc1-c1ccc(CN(C)C)cc1,10.19382
1650,1650,Brc1c(-c2c(C)c(COc3c(Cl)cc(CN[C@](C(=O)O)(CO)C)c(OCc4cc(C#N)cnc4)c3)ccc2)cccc1-c1ccc(CN(C)C)cc1,10.19382
1651,1651,Brc1c(-c2c(C)c(COc3c(Cl)cc(CNC[C@@H](O)CC(=O)O)c(OCc4cc(C#N)cnc4)c3)ccc2)cccc1-c1ccc(CN(C)C)cc1,9.6882458
1652,1652,Clc1c(COc2c(Cl)cc(CNC[C@@H](O)CC(=O)O)c(OCc3cc(S(=O)(=O)C)cnc3)n2)cccc1-c1c(Cl)c(-c2ccc(OCCNCCO)cc2)ccc1,9.493495
1653,1653,Clc1c(OCc2c(C)c(-c3c(C)c(COc4c(Cl)cc(CNC5(C(=O)O)CCC5)c(OC)n4)ccc3)ccc2)nc(OC)c(CNC2(C(=O)O)CCC2)c1,9.8356476
1654,1654,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)c(C)c2)cccc1-c1c2c([C@@H](Oc3c(Cl)cc(CN4CC(C(=O)O)C4)c(OC)n3)CC2)ccc1,10.19382
1655,1655,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)c(C)c2)cccc1-c1c2c([C@@H](Oc3c(Cl)cc(CN4C[C@@](C(=O)O)(C)CC4)c(OC)n3)CC2)ccc1,10.19382
1656,1656,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)c(C)c2)cccc1-c1c2c([C@@H](Oc3c(Cl)cc(CN4C[C@](C(=O)O)(C)CC4)c(OC)n3)CC2)ccc1,10.19382
1657,1657,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)c(C)c2)cccc1-c1c2c([C@@H](Oc3c(Cl)cc(CN4C[C@H](C(=O)O)CC4)c(OC)n3)CC2)ccc1,10.19382
1658,1658,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)c(C)c2)cccc1-c1c2c([C@@H](Oc3c(Cl)cc(CN4C[C@@H](C(=O)O)CC4)c(OC)n3)CC2)ccc1,10.19382
1659,1659,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(CNC[C@H]5NC(=O)CC5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNC[C@H]2NC(=O)CC2)c1,8.8437538
1660,1660,Clc1c(OCc2c(C)c(-c3c(C)c(-c4cc([C@H](N)C)ccc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,9.9393024
1661,1661,Clc1c(OCc2c(C)c(-c3c(C)c(-c4cc([C@@H](N)C)ccc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,10.031517
1662,1662,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ncc(C5=NCCN5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,10.19382
1663,1663,Clc1c(OCc2c(C)c(-c3c(C)c(-c4cc(OC)c(C5=NCCN5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,10.19382
1664,1664,Clc1c(OCc2c(C)c(-c3c(C)c(-c4cc(OC)c(C5=NCCN5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,10.091515
1665,1665,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(C5=NCCN5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,10.19382
1666,1666,Clc1c(OCc2c(C)c(-c3c(C)c(-c4nc(OC)c(C5=NCCN5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,10.19382
1667,1667,Clc1c(OCc2c(C)c(-c3c(C)c(-c4nc(OC)c(C5=NCCN5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,10.19382
1668,1668,Clc1c(OCc2c(C)c(-c3c(C)c(-c4cc(OC)c(CN)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,9.6216021
1669,1669,Clc1c(OCc2c(C)c(-c3c(C)c(-c4cc(OC)c(CN)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,9.1592665
1670,1670,Clc1c(OCc2c(C)c(-c3c(C)c(-c4cc(OC)c(CNCC5NC(=O)CC5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,10.075721
1671,1671,Clc1c(OCc2c(C)c(-c3c(C)c(-c4cc(CNCC5NC(=O)CC5)c(OC)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,10.013228
1672,1672,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(OCCNCCO)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN2[C@H](C(=O)O)C[C@H](O)C2)c1,10.19382
1673,1673,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(OCCNCCO)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@@](C(=O)O)(CO)C)c1,10.086186
1674,1674,Clc1c(-c2c(Cl)c(-c3cc(F)c(CNC[C@H]4NC(=O)CC4)c(OC)c3)ccc2)cccc1-c1cc(F)c(CNC[C@H]2NC(=O)CC2)c(OC)c1,9.2790146
1675,1675,Clc1c(-c2c(Cl)c(-c3cc(OC)c(CNC[C@H]4NC(=O)CC4)cc3)ccc2)cccc1-c1cc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,9.5214338
1676,1676,Clc1c(OCc2c(C)c(-c3c(C)c(-c4cc(c(CNC[C@@H](O)CC(=O)O)cc4)-c4ccccc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,9.1337128
1677,1677,Brc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(OCCNC[C@@H](O)CC(=O)O)cc4)ccc3)ccc2)nc(OCc2cc(C#N)cc(C#N)c2)c(CNC[C@@H](O)CC(=O)O)c1,9.6925039
1678,1678,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(OCCN5CCC6(C(=O)NCCC6)CC5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,10.187087
1679,1679,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(OCCNC[C@H]5NC(=O)CC5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,10.19382
1680,1680,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(OCCNC[C@@H]5NC(=O)CC5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,10.19382
1681,1681,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(OCCN5CC6(NC(=O)CC6)C5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,10.19382
1682,1682,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(OCCN5CC6(NC(=O)CC6)C5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,10.19382
1683,1683,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(OCCN5CCC6(CC(=O)NC6)CC5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,10.19382
1684,1684,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(OCCN5C[C@H](O)CC5)cc4)ccc3)ccc2)cc(OCc2cc(C(=O)O)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,10.19382
1685,1685,O=C(O)C[C@H](O)CNCc1c(OC)cc(OCc2c(C)c(-c3c(C)c(COc4c(C#N)cc(CNC[C@@H](O)CC(=O)O)c(OC)c4)ccc3)ccc2)c(C#N)c1,9.5301781
1686,1686,Clc1c(-c2nc3n(C)cc(CN4CC5(C4)CC(=O)NC5)c3nc2)cccc1-c1c2c([C@@H](Oc3c(Cl)cc(CN4C[C@H](C(=O)O)CCC4)c(OC)n3)CC2)ccc1,10.19382
1687,1687,Clc1c(-c2nc3n(C)cc(CN4CC5(C4)CC(=O)NC5)c3nc2)cccc1-c1c2c([C@@H](Oc3c(Cl)cc(CN4C[C@H](C(=O)O)CC4)c(OC)n3)CC2)ccc1,10.19382
1688,1688,Clc1c(-c2nc3n(C)cc(CNC[C@H]4NC(=O)CC4)c3nc2)cccc1-c1c2c([C@@H](Oc3c(Cl)cc(CN4C[C@H](C(=O)O)CCC4)c(OC)n3)CC2)ccc1,10.19382
1689,1689,Clc1c(-c2nc3n(C)cc(CN4CC5(C4)CC(=O)NC5)c3nc2)cccc1-c1c2c([C@@H](Oc3c(Cl)cc(CN4CC(C(=O)O)C4)c(OC)n3)CC2)ccc1,10.19382
1690,1690,Clc1c(-c2nc3n(C)cc(CNC[C@H]4NC(=O)CC4)c3nc2)cccc1-c1c2c([C@@H](Oc3c(Cl)cc(CN4C[C@H](C(=O)O)CC4)c(OC)n3)CC2)ccc1,10.167491
1691,1691,Clc1c(-c2nc3n(C)cc(CNC[C@H]4NC(=O)CC4)c3nc2)cccc1-c1c2c([C@@H](Oc3c(Cl)cc(CN4CC(C(=O)O)C4)c(OC)n3)CC2)ccc1,10.19382
1692,1692,Brc1c(OCc2c(Cl)c(-c3c(Cl)c(-c4ccc(CNC[C@H]5NC(=O)CC5)cc4)ccc3)ccc2)nc(OCc2cc(C#N)cnc2)c(CNC[C@H]2NC(=O)CC2)c1,9.2269449
1693,1693,Brc1c(OCc2c(Cl)c(-c3c(Cl)c(-c4cc(OC)c(CNC[C@H]5NC(=O)CC5)cc4)ccc3)ccc2)nc(OCc2cc(C#N)cnc2)c(CNC[C@H]2NC(=O)CC2)c1,9.1931419
1694,1694,Brc1c(OCc2c(Cl)c(-c3c(Cl)c(-c4cc(OC)c(CNC[C@H]5NC(=O)CC5)cc4)ccc3)ccc2)nc(OC)c(CNC[C@H]2NC(=O)CC2)c1,8.905529
1695,1695,Brc1c(OCc2c(Cl)c(-c3c(Cl)c(-c4nc(OC)c(C5=NCCN5)cc4)ccc3)ccc2)nc(OCc2cc(C#N)cnc2)c(CN2[C@H](C(=O)O)CCCC2)c1,10.154902
1696,1696,Brc1c(OCc2c(Cl)c(-c3c(Cl)c(-c4cc5c(cc4)C[C@H](N)C5)ccc3)ccc2)nc(OCc2cc(S(=O)(=O)C)cnc2)c(CN2[C@H](C(=O)O)CCCC2)c1,10.045757
1697,1697,Brc1c(OCc2c(Cl)c(-c3c(Cl)c(-c4cc5c(cc4)C[C@H](N)C5)ccc3)ccc2)nc(OCc2cc(S(=O)(=O)C)cnc2)c(CNC(C(=O)O)(C)C)c1,10.05061
1698,1698,Brc1c(OCc2c(Cl)c(-c3c(Cl)c(-c4cc5c(cc4)C[C@H](N)C5)ccc3)ccc2)nc(OCc2cc(S(=O)(=O)C)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,9.2881927
1699,1699,Brc1c(OCc2c(Cl)c(-c3c(Cl)c(-c4cc5c(cc4)C[C@H](N)C5)ccc3)ccc2)nc(OCc2cc(S(=O)(=O)C)cnc2)c(CN[C@@](C(=O)O)(CO)C)c1,9.440093
1700,1700,Brc1c(OCc2c(Cl)c(-c3c(Cl)c(-c4cc5c(cc4)C[C@H](N)C5)ccc3)ccc2)nc(OC)c(CNC[C@H](O)CC(=O)O)c1,9.1700535
1701,1701,Brc1c(OCc2c(Cl)c(-c3c(Cl)c(-c4cc5c(cc4)C[C@H](N)C5)ccc3)ccc2)nc(OC)c(CN[C@@](C(=O)O)(CO)C)c1,9.4497719
1702,1702,Brc1c(OCc2c(Cl)c(-c3c(Cl)c(-c4cc5c(cc4)C[C@H](N)C5)ccc3)ccc2)nc(OCc2cc(S(=O)(=O)C)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,9.8728952
1703,1703,Brc1c(OCc2c(Cl)c(-c3c(Cl)c(-c4cc5c(cc4)C[C@H](N)C5)ccc3)ccc2)nc(OCc2cc(C#N)cnc2)c(CNC(C(=O)O)(C)C)c1,10.19382
1704,1704,Brc1c(OCc2c(Cl)c(-c3c(Cl)c(-c4cc5c(cc4)C[C@H](N)C5)ccc3)ccc2)nc(OCc2cc(C#N)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,9.1450872
1705,1705,Brc1c(OCc2c(Cl)c(-c3c(Cl)c(-c4cc5c(cc4)C[C@H](N)C5)ccc3)ccc2)nc(OCc2cc(C#N)cnc2)c(CN[C@@](C(=O)O)(CO)C)c1,9.9956789
1706,1706,Brc1c(OCc2c(Cl)c(-c3c(Cl)c(-c4cc5c(cc4)C[C@H](N)C5)ccc3)ccc2)nc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,9.8239088
1707,1707,Brc1c(OCc2c(Cl)c(-c3c(Cl)c(-c4nc(OC)c(C5=NCCN5)cc4)ccc3)ccc2)nc(OCc2cc(C#N)cnc2)c(CNCCO)c1,9.4023046
1708,1708,Brc1c(OCc2c(Cl)c(-c3c(Cl)c(-c4nc(OC)c(C5=NCCN5)cc4)ccc3)ccc2)nc(OCc2cc(C#N)cnc2)c(CNC[C@H]2NC(=O)CC2)c1,9.7121983
1709,1709,Clc1c(OCc2c(C)c(-c3c(C)c(Nc4nccc5c4ncc(CNCCO)c5)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,9.696804
1710,1710,Brc1c(OCc2c(Cl)c(-c3c(Cl)c(-c4nc(OC)c(C5=NCCN5)cc4)ccc3)ccc2)nc(OCc2cc(C#N)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,10.187087
1711,1711,Brc1c(OCc2c(Cl)c(-c3c(Cl)c(-c4nc(OC)c(C5=NCCN5)cc4)ccc3)ccc2)nc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,10.19382
1712,1712,Clc1c(COc2c(Cl)cc(CN3[C@H](C(=O)O)C[C@H](O)C3)c(OCc3cc(C#N)cnc3)n2)cccc1-c1c(Cl)c(-c2ccc(OCCNCCO)cc2)ccc1,9.8696661
1713,1713,Clc1c(COc2c(Cl)cc(CNC[C@@H](O)CC(=O)O)c(OCc3cc(C#N)cnc3)n2)cccc1-c1c(Cl)c(-c2ccc(OCCNCCO)cc2)ccc1,9.2749052
1714,1714,Brc1c(OCc2c(Cl)c(-c3c(C#N)c(COc4c(Br)cc(CNC[C@@H](O)CC(=O)O)c(OC)n4)ccc3)ccc2)nc(OC)c(CNC[C@@H](O)CC(=O)O)c1,9.9913998
1715,1715,Brc1c(OCc2c(Cl)c(-c3c(Cl)c(COc4c(Br)cc(CNC[C@@H](O)CC(=O)O)c(OCc5cc(C#N)cnc5)n4)ccc3)ccc2)nc(OCc2cc(C#N)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,9.4989405
1716,1716,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(S(=O)(=O)N)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,9.5331326
1717,1717,Clc1c(COc2c(Cl)cc(CNC[C@@H](O)CC(=O)O)c(OCc3cc(C#N)cc(C#N)c3)n2)cccc1-c1c(Cl)c(-c2ccc(OCCN3CC4(NC(=O)CC4)C3)cc2)ccc1,9.5867004
1718,1718,Clc1c(COc2c(Cl)cc(CN[C@](C(=O)O)(CO)C)c(OCc3cc(C#N)cc(C#N)c3)n2)cccc1-c1c(Cl)c(-c2ccc(OCCN3CC4(NC(=O)CC4)C3)cc2)ccc1,9.9586077
1719,1719,Clc1c(COc2c(Cl)cc(CNC[C@@H](O)CC(=O)O)c(OCc3cc(C#N)cc(C#N)c3)n2)cccc1-c1c(Cl)c(-c2ccc(CN3CC4(NC(=O)CC4)C3)cc2)ccc1,9.4854527
1720,1720,Clc1c(COc2c(Cl)cc(CNC[C@@H](O)CC(=O)O)c(OCc3cc(C#N)cc(C#N)c3)n2)cccc1-c1c(Cl)c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)ccc1,10.19382
1721,1721,Clc1c(OCc2c(C)c(-c3c(C)c(-c4cc5nccc(CNC[C@@H](O)CC(=O)O)c5cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,10.070581
1722,1722,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(CNCCCS(=O)(=O)N)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,10.036212
1723,1723,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(CNCCS(=O)(=O)C)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,10.040958
1724,1724,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(CN[C@@H]5C(=O)NCCC5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,9.3655224
1725,1725,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(CN[C@@H]5C(=O)NCCC5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,9.812479
1726,1726,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(CNC[C@H]5NC(=O)CC5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,10.148742
1727,1727,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(CNC[C@H]5NC(=O)CC5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,10.136677
1728,1728,Clc1c(COc2c(Cl)cc(CNC[C@@H](O)CC(=O)O)c(OCc3cc(C#N)cc(C#N)c3)n2)cccc1-c1c(Cl)c(-c2ccc(CNC[C@H]3NC(=O)CC3)cc2)ccc1,9.7721128
1729,1729,Clc1c(COc2c(Cl)cc(CN[C@](C(=O)O)(CO)C)c(OCc3cc(C#N)cc(C#N)c3)n2)cccc1-c1c(Cl)c(-c2ccc(CNC[C@H]3NC(=O)CC3)cc2)ccc1,10.19382
1730,1730,Clc1c(COc2c(Cl)cc(CNC(C(=O)O)(C)C)c(OCc3cc(C#N)cc(C#N)c3)n2)cccc1-c1c(Cl)c(-c2ccc(OCCNCCO)cc2)ccc1,9.9546766
1731,1731,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(CN5CC6(NC(=O)CC6)C5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,10.19382
1732,1732,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(CNCCn5nncc5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,9.6675615
1733,1733,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(OCCNCCO)cc4)ccc3)ccc2)nc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,9.7399282
1734,1734,Clc1c(OCc2c(C)c(-c3c(C)c(-c4ccc(CN5CC(CC(=O)O)C5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN2C[C@H](O)CC2)c1,8.8847227
1735,1735,Clc1c(OCc2c(C)c(-c3c(C)c(-c4cc5c(C(N6CC7(C6)CC(C(=O)O)C7)CC5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@H]2[C@@H](O)CCC2)c1,9.5287085
1736,1736,Clc1c(OCc2c(C)c(-c3c(C)c(-c4cc5c(C(N6C[C@@H](CC(=O)O)CC6)CC5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@H]2[C@@H](O)CCC2)c1,9.9065781
1737,1737,Clc1c(OCc2c(C)c(-c3c(C)c(-c4cc5c(C(N6CC(OC)C6)CC5)cc4)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CN[C@](C(=O)O)(CO)C)c1,10.008774
1738,1738,Brc1c(OCc2c(C)c(-c3c(C)c(COc4c(Br)cc(CNC[C@@H](O)CC(=O)O)c(OC)n4)ccc3)ccc2)nc(OCc2cc(C#N)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,9.0777941
1739,1739,Clc1c(-c2c(Cl)c(-c3nc4n(C)cc(CN5CC6(CN(C(=O)C)C6)C5)c4nc3)ccc2)cccc1-c1nc2n(C)cc(CN3CC4(CN(C(=O)C)C4)C3)c2nc1,9.8386316
1740,1740,Clc1c(-c2c(Cl)c(-c3nc4n(C)cc(CN5CC6(C5)CC(=O)NC6)c4nc3)ccc2)cccc1-c1nc2n(C)cc(CN3CC4(C3)CC(=O)NC4)c2nc1,10.091515
1741,1741,Clc1c(-c2c(Cl)c(-c3nc4n(C)cc(CN5CC6(NC(=O)CC6)C5)c4nc3)ccc2)cccc1-c1nc2n(C)cc(CN3CC4(NC(=O)CC4)C3)c2nc1,9.7878122
1742,1742,Clc1c(COc2c(Cl)cc(CNC[C@@H](O)CC(=O)O)c(OC)n2)cccc1-c1c(Cl)c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)ccc1,9.7304869
1743,1743,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)c(C)c2)cccc1-c1c2c([C@@H](Oc3c(Cl)cc(CNC[C@H]4NC(=O)CC4)c(OC)n3)CC2)ccc1,10.19382
1744,1744,Clc1c(OCc2c(C)c(-c3c(C)c(-c4oc5c(n4)ccc(CNC[C@@H](O)CC(=O)O)c5)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,10.022276
1745,1745,Clc1c(OCc2c(C)c(-c3c(C)c(-c4oc5c(n4)cc(CNC[C@@H](O)CC(=O)O)cc5)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,10.19382
1746,1746,Clc1c(OCc2c(C)c(-c3c(C)c(-c4nn5c(n4)C=CC(CNC[C@@H](O)CC(=O)O)=C5)ccc3)ccc2)cc(OCc2cc(C#N)cnc2)c(CNC[C@@H](O)CC(=O)O)c1,10.19382
1747,1747,Clc1c(-c2c(Cl)c(-c3cn(CCN)nc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,9.1732779
1748,1748,Clc1c(-c2scc(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)cc3)c2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,8.8996296
1749,1749,Clc1c(-c2c(Cl)c(-c3cc4c(n(CCN(C)C)cc4)cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,8.5222998
1750,1750,Clc1c(N2C(=O)c3c(cc(CN4CC5(CN(C(=O)C)C5)C4)cc3)C2)cccc1-c1c(Cl)c(-c2nc(OC)c(CN3CC4(CN(C(=O)C)C4)C3)cc2)ccc1,9.6695862
1751,1751,Clc1c(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)cc2)cccc1-c1cc(-c2nc(OC)c(CNC[C@H]3NC(=O)CC3)nc2)sc1,9.4089355
1752,1752,Clc1c(-c2sc(-c3nc(OC)c(CNC[C@H]4NC(=O)CC4)cc3)cc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,8.2784367
1753,1753,Clc1c(-c2c(Cl)c(-c3cnc4c(CNC[C@@H]5NC(=C)CC5)cn(C)c4c3)ccc2)cccc1-c1nc(OC)c(CNC[C@@H]2NC(=O)CC2)cc1,9.6270876
1754,1754,Clc1c(-c2c(Cl)c(-c3cc4N(C)C(=O)C=C(CNC[C@H]5NC(=O)CC5)c4cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,9.6861324
1755,1755,Clc1c(-c2c(Cl)c(-c3cc4c(c(CNC[C@H]5NC(=O)CC5)ccc4)cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,8.3127384
1756,1756,Clc1c(-c2c(Cl)c(-c3cc4n(C)cc(CNC[C@@H]5NC(=O)CC5)c4cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@@H]2NC(=O)CC2)cc1,8.9767475
1757,1757,Clc1c(-c2c(Cl)c(-c3cc4c([nH]c(CN(C)C)c4)cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,8.2052336
1758,1758,Clc1c(-c2c(Cl)c(-c3cc4[nH]c(CN(C)C)cc4cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,8.9255495
1759,1759,Clc1c(-c2c(Cl)c(-c3cc4c(CN(C)C)c[nH]c4cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,8.7649765
1760,1760,Clc1c(-c2c(Cl)c(-c3cc4[nH]cc(C[N+](C)(C)C)c4cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,9.4122887
1761,1761,Clc1c(-c2c(Cl)c(-c3cc4[nH]cc(CN(C)C)c4cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,9.1272612
1762,1762,Clc1c(-c2c(Cl)c(-c3cc4[C@H](O)C[C@H](N)c4cc3)ccc2)cccc1-c1nc(OC)c(CNC[C@H]2NC(=O)CC2)cc1,9.3169527
1763,1763,Clc1c(-c2c(Cl)c(-c3cc4c(cc3)CC(N)CC4)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,8.6115437
1764,1764,Clc1c(-c2c(Cl)c(-c3cc4c(cc3)C[C@H](N)C4)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,8.8598061
1765,1765,Clc1c(-c2c(Cl)c(C3=Cn4c(CN5CC6(NC(=O)CC6)C5)cnc4C=C3)ccc2)cccc1-c1nc(OC)c(CN2CC3(NC(=O)CC3)C2)cc1,7.9385476
1766,1766,Clc1c(-c2c(Cl)c(C3=Cn4c(CN5CC(O)C5)cnc4C=C3)ccc2)cccc1-c1nc(OC)c(CN2CC(O)C2)cc1,8.1033087
1767,1767,Clc1c(-c2c(Cl)c(C3=Cc4n(cc(CN5CC(O)C5)n4)C=C3)ccc2)cccc1-c1nc(OC)c(CN2CC(O)C2)cc1,9.5301781
1768,1768,Clc1c(-c2c(Cl)c(C3=Cc4n(cc(CN(C)C)n4)C=C3)ccc2)cccc1-c1nc(OC)c(CN(C)C)cc1,9.7695513
